X,Y
-97.253403,32.939611
-97.287098,32.938982
-97.253485,32.937584
-97.269455,32.976706
-97.330518,32.967371
-97.253845,32.963501
-97.25509,32.94917
-97.281599,32.927048
-97.30354,32.932304
-97.281962,32.931399
-97.251404,32.934399
-97.281578,32.927003
-97.23798,32.868054
-97.319421,32.86106
-97.344641,32.857552
-97.259986,32.886951
-97.263763,32.874099
-97.266183,32.860798
-97.266181,32.860797
-97.304796,32.862575
-97.2901,32.861698
-97.3177,32.882437
-97.318114,32.87433
-97.263479,32.87427
-97.281273,32.860743
-97.304888,32.862818
-97.262785,32.874188
-97.276602,32.837712
-97.23789,32.845599
-97.350718,32.835023
-97.238299,32.819422
-97.34688,32.8331
-97.340622,32.846004
-97.239968,32.850856
-97.263872,32.851899
-97.752853,30.353239
-97.739114,30.339186
-97.739121,30.340058
-97.739209,30.339192
-97.765709,30.250619
-97.769332,30.246683
-97.763414,30.273715
-97.76636,30.249348
-97.780649,30.24475
-97.764254,30.252146
-97.763827,30.250892
-97.765709,30.250619
-97.76636,30.249348
-97.764254,30.252146
-97.748995,30.261145
-97.763827,30.250892
-97.720718,30.334896
-97.720741,30.334862
-97.739114,30.339186
-97.735849,30.324223
-97.739121,30.340058
-97.739209,30.339192
-122.630929,45.573743
-97.743604,30.269853
-97.743613,30.269831
-97.748995,30.261145
-122.537291,45.480182
-97.786777,30.198841
-97.799988,30.200709
-97.798723,30.207179
-97.801516,30.200541
-97.786498,30.198906
-97.709916,30.350451
-97.688626,30.347616
-97.707423,30.349965
-97.692548,30.360318
-97.708484,30.351095
-97.706788,30.25509
-97.688626,30.347616
-97.720718,30.334896
-97.720741,30.334862
-123.118995,44.096546
-123.147335,44.072606
-123.144889,44.0633
-123.134107,44.0637
-76.568742,39.296138
-76.565199,39.2967
-76.568574,39.29674
-97.67196,30.267352
-97.672224,30.267675
-97.735447,30.198622
-97.740284,30.215602
-97.735691,30.198566
-97.69698,30.223456
-97.697479,30.216263
-97.689436,30.377585
-97.709916,30.350451
-97.714997,30.386302
-97.720154,30.382041
-97.716735,30.359806
-97.707423,30.349965
-97.692359,30.371275
-97.692548,30.360318
-97.708484,30.351095
-97.720395,30.390767
-97.71006,30.397662
-97.714997,30.386302
-97.720154,30.382041
-97.722789,30.385261
-97.724883,30.372177
-97.720223,30.390602
-97.679143,30.371689
-97.689436,30.377585
-97.692359,30.371275
-97.692548,30.360318
-97.763414,30.273715
-97.759716,30.272099
-97.740284,30.215602
-97.69698,30.223456
-97.697479,30.216263
-97.766455,30.218866
-97.768083,30.216345
-97.767981,30.216509
-97.772628,30.206871
-97.767981,30.216509
-97.776199,30.205398
-97.767876,30.216382
-97.76024,30.220478
-97.760272,30.220494
-97.760195,30.220471
-97.759975,30.220216
-97.769332,30.246683
-97.780649,30.24475
-97.748995,30.261145
-97.697479,30.216263
-97.772628,30.206871
-97.786777,30.198841
-97.770166,30.201765
-97.776199,30.205398
-97.786498,30.198906
-97.769204,30.20158
-97.72926,30.281275
-86.749946,36.13715
-86.742016,36.128288
-97.679143,30.371689
-97.668214,30.353005
-97.67248,30.351012
-97.716735,30.359806
-97.724883,30.372177
-89.89097,35.189034
-89.898693,35.181686
-89.897668,35.182506
-97.765709,30.250619
-97.769332,30.246683
-97.76636,30.249348
-97.780649,30.24475
-97.764254,30.252146
-97.763827,30.250892
-83.924054,35.957212
-86.824398,36.1528
-80.080578,40.442391
-89.861242,35.0951
-89.880332,35.0755
-89.883122,35.077262
-89.880928,35.075727
-89.883612,35.077407
-89.839332,35.051238
-89.819976,35.049374
-89.820585,35.048745
-89.867878,35.052134
-89.821908,35.048957
-89.85043,35.049616
-89.85043,35.049616
-89.823461,35.047874
-89.85019,35.049595
-89.82422,35.051881
-89.866457,35.051896
-89.81966,35.049327
-89.797945,35.149243
-89.798176,35.135993
-89.803333,35.143882
-89.804294,35.143894
-89.795084,35.150078
-89.796861,35.149374
-89.800153,35.121253
-89.859525,35.16283
-89.796857,35.161893
-89.872827,35.166695
-89.797045,35.161062
-89.873169,35.167109
-86.803227,36.282189
-89.883122,35.077262
-89.891,35.077851
-89.891,35.077851
-89.890713,35.077196
-89.883612,35.077407
-89.979764,35.115886
-89.967716,35.136725
-89.975936,35.148063
-89.964372,35.133064
-89.973409,35.135886
-89.900538,35.147842
-89.970877,35.13616
-89.970877,35.13616
-89.904628,35.115282
-89.972465,35.136751
-89.963843,35.133436
-89.900683,35.148408
-89.973392,35.135426
-83.90474,35.995304
-89.859525,35.16283
-89.89097,35.189034
-89.898693,35.181686
-89.897496,35.194225
-89.872827,35.166695
-89.897668,35.182506
-89.896926,35.194111
-89.873169,35.167109
-89.919331,35.203249
-89.920644,35.2096
-89.920644,35.2096
-89.91995,35.209163
-86.682487,36.067412
-86.712009,36.127386
-86.715884,36.1316
-86.712028,36.127356
-86.711968,36.127303
-86.716422,36.131128
-89.975938,35.195813
-90.010042,35.233904
-90.047779,35.209636
-89.797945,35.149243
-89.798176,35.135993
-89.792958,35.150347
-89.803333,35.143882
-89.804294,35.143894
-89.795084,35.150078
-89.796861,35.149374
-89.800153,35.121253
-89.837071,35.199501
-89.853127,35.187072
-89.859525,35.16283
-89.791621,35.168326
-89.796857,35.161893
-89.872827,35.166695
-89.83406,35.184245
-89.754016,35.163722
-89.753886,35.163723
-89.797045,35.161062
-89.834094,35.183302
-89.873169,35.167109
-89.81404,35.2046
-89.832326,35.203736
-89.732239,35.203256
-89.732491,35.203375
-89.832754,35.205013
-86.752779,36.161753
-86.774239,36.16964
-86.77611,36.150176
-89.953051,35.068746
-89.958837,35.069005
-89.931636,35.075204
-89.880332,35.0755
-89.883122,35.077262
-89.891,35.077851
-89.891,35.077851
-89.931472,35.075451
-89.890713,35.077196
-89.880928,35.075727
-89.883612,35.077407
-89.931262,35.048224
-89.989899,35.001489
-89.901696,35.040628
-89.884427,35.0205
-89.849526,35.021994
-89.867878,35.052134
-89.85043,35.049616
-89.90634,35.051106
-89.934222,35.051121
-89.858241,35.020373
-89.85043,35.049616
-89.90634,35.051106
-89.934222,35.051121
-89.858241,35.020373
-89.858891,35.020367
-89.934046,35.050747
-89.85019,35.049595
-89.906529,35.051098
-89.84885,35.021564
-89.866457,35.051896
-86.778635,36.211536
-86.759019,36.075869
-86.759049,36.075884
-86.758972,36.076601
-83.906766,35.977569
-89.880332,35.0755
-89.883122,35.077262
-89.891,35.077851
-89.891,35.077851
-89.890713,35.077196
-89.880928,35.075727
-89.883612,35.077407
-89.846313,35.035
-89.839332,35.051238
-89.884427,35.0205
-89.819976,35.049374
-89.849526,35.021994
-89.820585,35.048745
-89.867878,35.052134
-89.821908,35.048957
-89.85043,35.049616
-89.858241,35.020373
-89.85043,35.049616
-89.858241,35.020373
-89.858891,35.020367
-89.823461,35.047874
-89.85019,35.049595
-89.84885,35.021564
-89.82422,35.051881
-89.866457,35.051896
-89.81966,35.049327
-86.862714,36.147661
-86.862939,36.14896
-90.062235,35.09532
-90.025885,35.142488
-90.07014,35.110622
-90.033016,35.153918
-90.045271,35.124331
-90.049583,35.154358
-90.025329,35.139144
-90.045227,35.140971
-90.048897,35.149399
-90.048897,35.149399
-90.044518,35.140669
-90.026228,35.139724
-90.021545,35.172583
-86.661997,36.167243
-86.661257,36.167131
-86.661178,36.16717
-86.828082,36.14025
-86.824398,36.1528
-86.838321,36.1557
-86.828082,36.14025
-86.842174,36.185224
-86.831856,36.194111
-86.782799,36.0332
-86.781399,36.0343
-90.034856,35.063938
-90.020107,35.075516
-89.989899,35.001489
-89.996857,35.002061
-90.011602,35.036499
-90.022916,35.05754
-86.617058,36.05266
-83.924054,35.957212
-83.906972,35.987569
-83.901756,35.981061
-86.769626,36.2059
-86.775748,36.182
-86.778635,36.211536
-83.924054,35.957212
-83.914475,35.962585
-83.920705,35.962674
-75.141398,39.970357
-75.136798,39.962102
-75.147247,39.957796
-75.147251,39.957817
-86.655407,36.256822
-86.881999,36.140423
-86.756856,36.1188
-86.748701,36.112488
-86.749946,36.13715
-86.729867,36.1438
-86.742016,36.128288
-86.752493,36.1442
-86.87356,36.157513
-86.8638,36.156116
-86.862714,36.147661
-86.862939,36.14896
-86.752493,36.1442
-90.025885,35.142488
-89.979764,35.115886
-89.967716,35.136725
-89.991128,35.118362
-89.975936,35.148063
-90.016575,35.145073
-90.025329,35.139144
-89.964372,35.133064
-89.973409,35.135886
-89.970877,35.13616
-89.970877,35.13616
-89.972465,35.136751
-90.026228,35.139724
-89.963843,35.133436
-89.973392,35.135426
-90.021545,35.172583
-89.732239,35.203256
-89.732491,35.203375
-71.405987,41.800501
-71.403198,41.803798
-71.403442,41.803905
-122.664999,45.5793
-123.019399,44.964009
-122.99771,44.983308
-123.017799,44.925902
-122.953651,44.908332
-122.999396,44.980277
-123.060599,44.8894
-123.026596,44.997707
-123.028099,44.9739
-123.040978,44.997422
-123.005479,44.986316
-123.015762,44.969055
-123.034498,44.955927
-123.062436,44.916674
-123.047202,44.9501
-123.003243,44.985635
-123.024911,44.930726
-123.01656,44.966171
-122.975236,44.969956
-122.949512,44.905275
-122.9495,44.905266
-123.025306,44.874099
-123.025793,44.874894
-122.985288,44.8791
-71.423306,41.77717
-71.423499,41.773615
-122.606899,45.432659
-71.405987,41.800501
-71.443113,41.856642
-71.422037,41.814469
-75.245709,39.916392
-75.245842,39.916334
-75.230293,39.927887
-75.126625,40.004188
-75.112963,40.005835
-75.111502,40.012023
-75.111458,40.011968
-75.111458,40.011968
-75.182554,40.081092
-75.169262,40.08451
-75.156326,40.067055
-75.181108,40.080022
-75.181492,40.080118
-75.225117,39.976441
-75.22484,39.97633
-75.224986,39.976237
-75.248428,39.962902
-80.0457,40.4904
-74.975744,40.059239
-74.977346,40.065658
-74.995054,40.085143
-75.000509,40.104977
-74.976879,40.065392
-75.087371,39.994368
-75.101199,39.9944
-75.120302,39.979132
-75.080011,40.007191
-75.112963,40.005835
-75.098383,39.999081
-75.079948,40.00222
-75.094741,39.995131
-75.107797,39.994213
-75.1235,39.99643
-75.107463,39.994993
-75.107463,39.994993
-75.123684,39.996375
-75.094966,39.995367
-79.956699,40.4584
-79.947648,40.455598
-79.947851,40.455581
-79.956606,40.458367
-75.126625,40.004188
-75.112963,40.005835
-75.111502,40.012023
-75.111458,40.011968
-75.111458,40.011968
-80.030698,40.413812
-80.032854,40.4172
-75.068206,40.067823
-75.041474,40.087422
-75.067092,40.06859
-75.065688,40.069355
-75.065688,40.069355
-75.041755,40.087554
-74.993127,40.110245
-75.000509,40.104977
-79.969054,40.425977
-79.899246,40.448475
-79.895578,40.447433
-79.896079,40.447604
-122.516806,45.5041
-122.537291,45.480182
-75.233648,40.031553
-75.212799,40.0254
-79.930702,40.458258
-79.930774,40.45838
-75.159263,39.972146
-75.158723,39.972495
-75.158723,39.972495
-75.068206,40.067823
-75.067092,40.06859
-75.065688,40.069355
-75.065688,40.069355
-79.99751,40.430071
-75.133071,40.034132
-75.133071,40.034132
-75.184204,40.051095
-75.171898,40.040137
-75.169266,40.036434
-75.159669,40.020961
-75.180199,40.042392
-75.16551,40.030269
-75.1719,40.040138
-75.180544,40.042649
-75.180544,40.042649
-75.17199,40.040267
-75.159566,40.021079
-79.98148,40.437499
-79.99751,40.430071
-79.969054,40.425977
-79.975011,40.425631
-75.068206,40.067823
-75.067092,40.06859
-75.065688,40.069355
-75.065688,40.069355
-75.181432,39.915662
-75.140328,39.912839
-75.181621,39.914718
-75.149517,39.916167
-75.181766,39.914869
-75.143149,40.05381
-75.143172,40.053826
-75.143172,40.053826
-75.156326,40.067055
-80.030698,40.413812
-80.032854,40.4172
-75.185401,40.0095
-75.160798,39.940104
-75.184204,40.051095
-75.171898,40.040137
-75.169266,40.036434
-75.180199,40.042392
-75.1719,40.040138
-75.180544,40.042649
-75.180544,40.042649
-75.17199,40.040267
-80.074469,40.421866
-79.969054,40.425977
-79.975011,40.425631
-75.164699,39.947401
-75.147247,39.957796
-75.147251,39.957817
-75.173176,39.927347
-74.995054,40.085143
-74.993127,40.110245
-74.957119,40.098849
-75.000509,40.104977
-74.957482,40.098786
-79.947648,40.455598
-79.930702,40.458258
-79.947851,40.455581
-79.930774,40.45838
-75.225117,39.976441
-75.212598,39.974803
-75.22484,39.97633
-75.212631,39.974683
-75.224986,39.976237
-75.107797,39.994213
-75.1235,39.99643
-75.107463,39.994993
-75.107463,39.994993
-75.123684,39.996375
-75.264719,39.896133
-75.185401,40.0095
-75.16176,39.995614
-75.187599,39.99806
-75.159879,40.00252
-79.930702,40.458258
-79.930774,40.45838
-75.066699,40.0104
-75.042488,40.019587
-75.037199,40.0231
-75.050584,40.018364
-75.049751,40.018258
-75.049751,40.018258
-75.140328,39.912839
-75.149517,39.916167
-75.1421,39.936018
-79.899246,40.448475
-79.895578,40.447433
-79.896079,40.447604
-75.159879,40.00252
-75.159669,40.020961
-75.159566,40.021079
-79.964027,40.443897
-75.126625,40.004188
-75.187599,39.99806
-75.1421,39.936018
-75.136798,39.962102
-75.00879,40.044406
-75.120302,39.979132
-75.141398,39.970357
-75.159263,39.972146
-75.158723,39.972495
-75.158723,39.972495
-75.158386,39.958671
-75.147247,39.957796
-75.147251,39.957817
-75.208831,40.015529
-75.212799,40.0254
-79.956699,40.4584
-79.956606,40.458367
-75.181432,39.915662
-75.181621,39.914718
-75.181766,39.914869
-75.173176,39.927347
-75.248428,39.962902
-80.055193,40.460476
-80.056024,40.462021
-75.105837,40.030241
-75.088334,40.041759
-75.105721,40.03013
-75.105739,40.03035
-75.088488,40.041854
-79.956699,40.4584
-79.947648,40.455598
-79.947851,40.455581
-79.956606,40.458367
-79.988786,40.448008
-79.974366,40.456666
-79.974458,40.456784
-79.974904,40.45735
-75.179499,39.951201
-75.164699,39.947401
-75.167641,39.95282
-79.964027,40.443897
-75.045113,40.03437
-75.080891,40.013994
-75.080011,40.007191
-75.088999,40.013401
-75.098383,39.999081
-75.066699,40.0104
-75.079948,40.00222
-75.105837,40.030241
-75.105721,40.03013
-75.105739,40.03035
-79.956699,40.4584
-79.974366,40.456666
-79.974458,40.456784
-79.956606,40.458367
-79.974904,40.45735
-122.5686,45.467691
-122.568013,45.466801
-122.662644,45.5215
-75.037199,40.0231
-75.00879,40.044406
-74.992429,40.021273
-74.975744,40.059239
-80.055193,40.460476
-75.225117,39.976441
-75.212598,39.974803
-75.233982,39.995619
-75.22484,39.97633
-75.212631,39.974683
-75.224986,39.976237
-79.988786,40.448008
-75.088334,40.041759
-75.088488,40.041854
-122.661199,45.587904
-122.635799,45.592086
-122.664999,45.5793
-122.68266,45.594908
-122.559107,45.565604
-122.537113,45.563126
-79.899246,40.448475
-79.895578,40.447433
-79.896079,40.447604
-122.708682,45.493832
-122.613188,45.4976
-123.147335,44.072606
-123.144889,44.0633
-123.134107,44.0637
-123.135399,44.044882
-123.131799,44.051585
-122.68933,45.511105
-122.708682,45.493832
-122.773361,45.612599
-122.767532,45.608485
-122.765777,45.605818
-122.756193,45.586705
-122.628646,45.444553
-122.606899,45.432659
-122.788516,45.462788
-122.739194,45.60115
-122.756193,45.586705
-122.788516,45.462788
-122.805409,45.451256
-122.805278,45.451226
-122.709499,45.5923
-122.684811,45.585288
-122.68266,45.594908
-122.720712,45.454301
-122.738005,45.443797
-122.657366,45.5137
-122.662644,45.5215
-122.659548,45.5137
-122.664704,45.516548
-122.664493,45.516888
-122.637129,45.530607
-122.662644,45.5215
-122.606899,45.432659
-122.628646,45.444553
-122.637129,45.530607
-122.720712,45.454301
-122.738005,45.443797
-122.661599,45.540004
-122.708682,45.493832
-122.630929,45.573743
-123.18817,44.116073
-123.163199,44.105251
-123.163113,44.104952
-123.159628,44.103284
-122.788516,45.462788
-123.105004,44.088631
-123.10032,44.073494
-123.100299,44.073483
-122.604072,45.457695
-122.598499,45.522076
-122.716056,45.544255
-122.710999,45.542486
-122.710999,45.543207
-122.712688,45.560842
-122.672299,45.551035
-122.6832,45.640304
-122.683243,45.641482
-122.683243,45.641482
-122.709499,45.5923
-122.739194,45.60115
-122.773361,45.612599
-122.767532,45.608485
-122.765777,45.605818
-122.68434,45.5286
-122.68425,45.524394
-122.709499,45.5923
-123.084521,44.051
-122.805409,45.451256
-123.163199,44.105251
-123.163113,44.104952
-123.159628,44.103284
-123.118995,44.096546
-123.135399,44.044882
-123.140732,44.048
-123.131799,44.051585
-123.147999,44.046026
-123.162499,44.048674
-122.717781,45.571483
-123.147335,44.072606
-123.144889,44.0633
-123.134107,44.0637
-122.613188,45.4976
-122.628646,45.444553
-122.867499,45.523422
-122.867555,45.52342
-122.716056,45.544255
-122.710999,45.542486
-122.710999,45.543207
-122.717781,45.571483
-122.712688,45.560842
-122.79519,45.484074
-123.135399,44.044882
-123.162499,44.039198
-123.140732,44.048
-123.147999,44.046026
-122.675799,45.483016
-122.688702,45.53
-122.716056,45.544255
-122.68434,45.5286
-122.68425,45.524394
-122.710999,45.542486
-122.710999,45.543207
-122.717781,45.571483
-122.712688,45.560842
-122.68756,45.53269
-122.687858,45.532489
-122.825999,45.437619
-122.825968,45.437978
-122.825212,45.437754
-122.537113,45.563126
-122.526653,45.562593
-122.641497,45.460678
-122.598499,45.522076
-122.641497,45.460678
-122.648399,45.490062
-122.559107,45.565604
-122.516806,45.5041
-122.481094,45.491651
-122.481194,45.491489
-122.841899,45.49055
-122.841899,45.49055
-122.844726,45.530891
-81.647008,41.518458
-82.937866,39.935925
-82.937859,39.9359
-84.500053,39.190559
-84.500054,39.190558
-81.524608,41.065671
-81.5262,41.070601
-81.525499,41.0778
-81.52586,41.077284
-81.525398,41.071799
-81.525079,41.07228
-81.525077,41.07228
-81.527399,41.05506
-81.677278,41.510298
-81.663199,41.5061
-81.662796,41.520045
-83.121703,39.971137
-83.049073,39.977883
-83.10186,39.9781
-83.050542,39.975793
-83.0979,39.969404
-83.088499,39.954299
-83.094046,39.95766
-83.11713,39.9265
-83.088611,39.95432
-83.09378,39.957745
-84.129199,39.7475
-84.129193,39.747564
-83.617354,41.717588
-81.613372,41.545341
-81.613361,41.545341
-81.61344,41.546158
-81.615499,41.521277
-84.438148,39.132414
-73.936909,40.800792
-73.937526,40.800237
-73.944529,40.828071
-73.957319,40.817268
-73.937148,40.809201
-73.953714,40.812965
-73.938794,40.804958
-73.93013,40.814292
-73.944511,40.815616
-73.958399,40.8206
-73.947553,40.807792
-73.938792,40.804058
-73.93027,40.816294
-73.930728,40.808629
-73.930131,40.814293
-73.935918,40.818614
-73.936896,40.829028
-73.931142,40.814398
-73.93093,40.810967
-73.93093,40.810967
-73.931054,40.810937
-73.931443,40.813934
-73.935952,40.818467
-81.527399,41.05506
-83.585299,41.700428
-80.711068,41.100695
-80.711017,41.100021
-81.759799,41.473516
-83.617354,41.717588
-83.575658,41.721364
-83.574457,41.721558
-84.491932,39.094646
-84.512626,39.100456
-81.554159,41.569517
-81.541381,41.570057
-81.545599,41.5783
-81.545618,41.578091
-81.585199,41.556225
-81.576403,41.44728
-83.121703,39.971137
-83.134296,40.003004
-83.134292,40.003002
-83.120761,39.994552
-83.149179,39.994442
-83.126832,39.974103
-83.150178,39.994754
-83.123409,40.024888
-83.123535,40.025581
-83.139267,39.966017
-83.15228,39.9512
-83.14478,39.9515
-83.146259,39.960167
-83.144789,39.951497
-83.144404,39.951483
-81.641799,41.493909
-81.649225,41.5016
-82.869606,39.874281
-82.826354,39.874533
-82.864306,39.881209
-82.825895,39.880454
-83.02768,39.987969
-83.049073,39.977883
-83.027646,39.989318
-83.050542,39.975793
-82.995957,39.893184
-82.953781,39.886126
-82.968539,39.882883
-82.995299,39.897274
-84.154599,39.7575
-82.995957,39.893184
-82.995299,39.897274
-84.494536,39.129582
-82.986245,39.9939
-80.711099,41.116579
-83.684199,41.621602
-83.625899,41.620823
-83.664474,41.627971
-83.692634,41.631488
-83.656097,41.631126
-83.664451,41.628909
-84.59302,39.093678
-80.673142,41.0734
-84.236625,39.7982
-84.213766,39.757955
-81.526899,41.033399
-81.527399,41.05506
-84.434265,39.155717
-84.41581,39.16082
-84.434338,39.15589
-84.414628,39.161132
-84.129199,39.7475
-84.129193,39.747564
-73.83068,40.700049
-73.83068,40.70005
-73.847201,40.694735
-73.830285,40.700031
-73.810839,40.697746
-73.838554,40.681434
-73.841387,40.685076
-73.840526,40.683527
-73.839808,40.685818
-73.840522,40.683528
-73.841963,40.682194
-73.841778,40.682202
-81.641799,41.493909
-84.693692,39.100294
-76.180168,43.059227
-73.986599,40.5837
-73.9862,40.582303
-73.99577,40.577631
-73.988091,40.577842
-73.986319,40.582352
-84.519035,39.201238
-84.518933,39.202059
-82.779648,39.904731
-82.781075,39.9253
-82.781754,39.929309
-82.807411,39.926239
-82.804627,39.926186
-84.421223,39.109077
-84.421022,39.114952
-84.435298,39.109599
-84.458699,39.2121
-84.450091,39.208158
-84.45111,39.206459
-84.449195,39.209003
-84.455741,39.192004
-84.454756,39.191631
-84.203788,39.819489
-84.20384,39.819374
-84.107669,39.800177
-81.471315,41.114127
-81.473466,41.093733
-84.135487,39.772964
-84.135432,39.773569
-81.602999,41.102278
-84.181303,39.746134
-80.657756,41.104844
-80.654893,41.103754
-84.49879,39.117727
-84.271699,39.7832
-81.801299,41.441692
-81.781012,41.418895
-81.781155,41.418943
-82.880241,39.978227
-82.88004,39.977865
-82.889957,39.955833
-82.895716,39.956056
-82.902749,39.95592
-82.889693,39.959215
-82.897386,39.955927
-82.902447,39.95608
-83.551605,41.6435
-83.550197,41.655002
-81.527399,41.05506
-81.686598,41.447504
-83.002499,40.0883
-84.135487,39.772964
-84.135432,39.773569
-84.16849,39.788795
-84.5681,39.110572
-84.568099,39.110573
-81.655141,41.52808
-81.655175,41.528091
-81.655062,41.528154
-81.677278,41.510298
-81.663199,41.5061
-81.662796,41.520045
-83.550197,41.655002
-82.956439,40.037937
-82.956211,40.037271
-84.524455,39.1159
-81.840792,41.395349
-84.415972,39.117801
-84.421223,39.109077
-84.421022,39.114952
-83.502521,41.622126
-83.538911,41.6404
-83.523193,41.657413
-83.551605,41.6435
-83.550197,41.655002
-83.554275,41.6366
-83.493285,41.620799
-84.479164,39.112766
-84.49879,39.117727
-84.491658,39.123582
-84.494536,39.129582
-81.595766,41.552645
-81.591997,41.550742
-84.5681,39.110572
-84.568099,39.110573
-84.549383,39.106504
-84.549621,39.10922
-84.549483,39.104978
-81.564799,41.4366
-81.576403,41.44728
-81.577784,41.425498
-81.577274,41.42559
-84.470899,39.1465
-82.930791,40.058458
-82.999568,40.0483
-82.994661,40.062484
-82.999518,40.048412
-83.000678,40.117263
-82.986462,40.116487
-82.986266,40.116308
-82.955261,40.107994
-82.994346,40.070053
-82.955299,40.108004
-82.87945,40.079334
-82.891906,40.094316
-82.994345,40.070053
-82.964998,40.076456
-82.928599,40.078599
-82.928612,40.078587
-82.954179,40.107978
-82.950628,40.088786
-82.86305,40.066389
-80.657743,41.10014
-80.657756,41.104844
-81.491324,41.072853
-84.175868,39.82
-84.183199,39.826201
-84.184001,39.825611
-84.167514,39.819794
-84.164945,39.818726
-81.731235,41.4696
-81.738311,41.46013
-81.725648,41.454516
-84.427163,39.18222
-84.38677,39.158674
-84.41581,39.16082
-84.414628,39.161132
-84.544667,39.131847
-80.657756,41.104844
-80.657743,41.10014
-80.654893,41.103754
-84.421223,39.109077
-76.160815,43.048296
-76.164121,43.05744
-76.164306,43.057489
-84.543119,39.15872
-84.5427,39.15938
-83.619414,41.599525
-83.610916,41.597865
-83.614615,41.627004
-83.625899,41.620823
-82.999568,40.0483
-82.999518,40.048412
-81.436699,41.043532
-82.950107,39.988735
-82.930791,40.058458
-82.956439,40.037937
-82.956211,40.037271
-83.513274,41.687655
-81.731235,41.4696
-83.553077,41.712352
-83.547202,41.71482
-83.574457,41.721558
-84.549383,39.106504
-84.549621,39.10922
-84.549483,39.104978
-84.541861,39.104587
-81.473466,41.093733
-81.552053,41.141847
-84.580971,39.202811
-83.048791,40.058682
-83.042718,40.052421
-83.048613,40.059221
-83.067541,40.118552
-83.099099,40.107402
-83.088299,40.1045
-83.087898,40.104462
-83.070289,40.090728
-83.088117,40.104708
-83.09242,40.080034
-83.070749,40.091005
-84.544667,39.131847
-84.550029,39.124868
-84.548049,39.125133
-84.548131,39.125072
-84.203018,39.7429
-84.541699,39.141882
-84.544667,39.131847
-84.540215,39.1362
-84.548049,39.125133
-84.535162,39.128753
-84.530333,39.160177
-84.537869,39.159406
-84.539477,39.160113
-81.801299,41.441692
-84.415972,39.117801
-82.969478,39.870222
-82.941675,39.870907
-80.657756,41.104844
-83.619414,41.599525
-83.610916,41.597865
-83.625899,41.620823
-81.554159,41.569517
-81.541381,41.570057
-81.545599,41.5783
-81.545618,41.578091
-81.585199,41.556225
-81.504099,41.111033
-83.000678,40.117263
-83.004325,40.136513
-83.004311,40.13652
-82.986462,40.116487
-83.000616,40.11826
-83.0008,40.118178
-82.986266,40.116308
-73.901128,40.696143
-73.901188,40.693892
-73.901032,40.693847
-73.862987,40.711786
-82.986245,39.9939
-83.134603,39.9164
-83.12947,39.920097
-83.144099,39.927223
-83.15228,39.9512
-83.14478,39.9515
-83.144789,39.951497
-83.11713,39.9265
-83.144404,39.951483
-84.16849,39.788795
-84.479164,39.112766
-84.415972,39.117801
-84.421223,39.109077
-84.421022,39.114952
-84.435298,39.109599
-81.686598,41.447504
-81.679786,41.433177
-81.731294,41.4187
-81.674329,41.430647
-84.609232,39.131233
-84.615909,39.130312
-83.538911,41.6404
-83.614615,41.627004
-83.551605,41.6435
-83.554275,41.6366
-80.673142,41.0734
-83.585299,41.700428
-83.556053,41.694156
-81.473466,41.093733
-81.566761,41.0449
-81.574299,41.041
-84.524455,39.1159
-84.541861,39.104587
-81.801299,41.441692
-84.154599,39.7575
-83.551605,41.6435
-83.02768,39.987969
-83.049073,39.977883
-83.10186,39.9781
-83.027646,39.989318
-83.050542,39.975793
-83.049614,40.030227
-83.048791,40.058682
-83.042718,40.052421
-83.048613,40.059221
-83.0979,39.969404
-82.981079,39.9673
-81.491324,41.072853
-81.615499,41.521277
-81.647008,41.518458
-84.203018,39.7429
-84.181303,39.746134
-82.964783,39.957741
-82.981079,39.9673
-84.519035,39.201238
-84.518933,39.202059
-84.500053,39.190559
-84.500054,39.190558
-84.492271,39.183038
-81.566761,41.0449
-81.574299,41.041
-84.20026,39.773464
-82.937866,39.935925
-82.937859,39.9359
-74.152783,40.566866
-84.455741,39.192004
-84.454756,39.191631
-84.48235,39.178314
-84.488057,39.17194
-84.485834,39.170396
-84.456466,39.182536
-81.738311,41.46013
-83.523193,41.657413
-83.513274,41.687655
-80.657756,41.104844
-80.657743,41.10014
-81.599292,41.4587
-82.931048,39.878494
-82.912642,39.917309
-82.90704,39.916987
-84.530333,39.160177
-84.537869,39.159406
-84.539477,39.160113
-84.543119,39.15872
-84.5427,39.15938
-74.006843,40.620857
-73.97694,40.621658
-74.006087,40.603072
-78.839498,42.826604
-73.991431,40.727914
-73.985626,40.73138
-76.081202,43.041928
-73.791235,40.763161
-76.152293,43.046023
-78.863782,42.916088
-78.861744,42.917955
-78.863076,42.915841
-78.824797,42.933279
-74.163635,40.6353
-74.16244,40.634712
-74.147734,40.610734
-74.197378,40.558831
-78.866168,42.866897
-77.585374,43.156504
-77.571111,43.151753
-77.570962,43.151823
-73.708251,40.725275
-73.855403,40.852519
-73.869264,40.844192
-73.867671,40.849515
-73.867491,40.849384
-73.993373,40.747888
-73.987007,40.748603
-73.993423,40.74825
-73.991431,40.727914
-73.985626,40.73138
-73.993088,40.738117
-73.893369,40.726196
-73.862987,40.711786
-77.57729,43.160367
-77.584037,43.163168
-76.160815,43.048296
-74.125456,40.645528
-74.123989,40.647133
-74.092178,40.645674
-76.140785,43.077449
-106.721824,35.077358
-74.007351,40.726933
